2026-04-15 11:21:57,472 INFO - Saving to sales_by_region.csv
2026-04-15 11:21:57,484 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 11:21:57,485 INFO - Reading Cleaned Data for Sales by Product Aggregation
2026-04-15 11:21:57,496 INFO - Aggregating Sales by Product
2026-04-15 11:21:57,503 INFO - Saving to sales_by_product.csv
2026-04-15 11:21:57,516 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 11:21:57,517 INFO - Reading Cleaned Data for Monthly Revenue Aggregation
2026-04-15 11:21:57,526 INFO - Aggregating Monthly Revenue
2026-04-15 11:21:57,533 INFO - Saving to monthly_revenue.csv
2026-04-15 11:21:57,545 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 11:21:57,546 INFO - Reading Cleaned Data for Salesperson Performance Aggregation
2026-04-15 11:21:57,556 INFO - Aggregating Salesperson Performance
2026-04-15 11:21:57,573 INFO - Saving to salesperson_performance.csv
2026-04-15 11:21:57,574 INFO - Data Cleaning and Transformation Complete
2026-04-15 11:21:57,587 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 16:10:20,030 INFO - Loading the Uncleaned Dataset
2026-04-15 16:10:20,072 ERROR - File not found
2026-04-15 16:10:20,073 INFO - Viewing the different data types in the document
2026-04-15 16:10:20,073 INFO - Changing date datatype from string to datetime
2026-04-15 16:10:20,153 INFO - Changing from integer to float (decimal)
2026-04-15 16:10:20,155 INFO - Rechecking data types
2026-04-15 16:10:20,161 INFO - Looking for duplicates
2026-04-15 16:10:20,171 INFO - Dropping duplicated entries
2026-04-15 16:10:20,180 INFO - Counting for empty rows in the dataframe
2026-04-15 16:10:20,181 INFO - Showcasing specific empty rows
2026-04-15 16:10:20,183 INFO - Filling in the empty salesperson rows
2026-04-15 16:10:20,194 INFO - Calculating the average number of chairs
2026-04-15 16:10:20,197 INFO - Filling in the empty chair values
2026-04-15 16:10:20,200 INFO - Resetting the index
2026-04-15 16:10:20,201 INFO - Inserting revenue column
2026-04-15 16:10:20,203 INFO - Adding month column
2026-04-15 16:10:20,212 INFO - Exporting Cleaned Dataset
2026-04-15 16:10:20,213 INFO - Data Cleaning Complete
2026-04-15 16:10:20,369 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 16:10:20,370 INFO - Reading Cleaned Data for Sales by Region Aggregation
2026-04-15 16:10:20,381 INFO - Aggregating Sales by Region
2026-04-15 16:10:20,402 INFO - Saving to sales_by_region.csv
2026-04-15 16:10:20,416 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 16:10:20,417 INFO - Reading Cleaned Data for Sales by Product Aggregation
2026-04-15 16:10:20,427 INFO - Aggregating Sales by Product
2026-04-15 16:10:20,434 INFO - Saving to sales_by_product.csv
2026-04-15 16:10:20,447 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 16:10:20,447 INFO - Reading Cleaned Data for Monthly Revenue Aggregation
2026-04-15 16:10:20,458 INFO - Aggregating Monthly Revenue
2026-04-15 16:10:20,465 INFO - Saving to monthly_revenue.csv
2026-04-15 16:10:20,478 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 16:10:20,478 INFO - Reading Cleaned Data for Salesperson Performance Aggregation
2026-04-15 16:10:20,488 INFO - Aggregating Salesperson Performance
2026-04-15 16:10:20,501 INFO - Saving to salesperson_performance.csv
2026-04-15 16:10:20,502 INFO - Data Cleaning and Transformation Complete
2026-04-15 16:10:20,515 ERROR - Something went wrong reason: No module named 'openpyxl'
